城市,省份,年份,单位面积建材碳排放（kgco2/m2),施工面积(万平方米),建筑面积(万平方米),电力消费量（亿千瓦小时）,电网因子（kgco2/kwh),人均地区生产总值(元）,第三产业比重,总人口（万人）,城镇化率,能源结构,气候区,co2总量（万吨）,经度,纬度
贵阳市,贵州省,2009,259.0207652,4296.596602,317700.1047,277183.0,0.669,24585.0,0.542,367.08,0.50377302,0.314115359,5,5646.663185,106.6246178,26.6499922
桂林市,广西壮族自治区,2009,127.0378667,283.4458365,27986.61375,57640.0,0.4863,18443.0,0.3734,511.63,0.268176221,0.35084189,4,513.944188,110.2910622,25.2779894
哈尔滨市,黑龙江省,2009,143.6999754,942.3595114,267829.4729,211809.0,0.8219,32053.0,0.5128,991.6,0.485239008,0.219176098,1,3554.789978,126.6276177,45.7593633
海口市,海南省,2009,178.8737014,661.4908178,30007.24484,49428.0,0.64895,26366.0,0.6857,158.24,0.615830384,0.362963531,4,598.277685,110.1956502,20.0462328
邯郸市,河北省,2009,269.7729234,716.7377715,63465.88115,55951.0,0.9208,22779.0,0.3386,942.77,0.376644357,0.246921974,2,1173.467281,114.4857072,36.6107711
汉中市,陕西省,2009,408.6870998,237.368463,11033.66668,21395.0,0.88,11834.0,0.4125,381.55,0.199774604,0.285734866,2,263.2201337,107.045009,33.171124
杭州市,浙江省,2009,1492.519684,6764.886201,232835.6334,453118.0,0.6878,63333.0,0.4933,683.38,0.517505634,0.572627999,3,13050.95225,120.2052342,30.2489634
合肥市,安徽省,2009,253.4883708,2915.048969,136685.6202,198088.0,0.79505,41543.0,0.4226,491.43,0.453806239,0.378420177,3,3935.099116,117.281428,31.8665676
河池市,广西壮族自治区,2009,127.0378667,63.21337266,6241.503725,11988.0,0.4863,9949.0,0.352,409.55,0.14011476,0.35084189,4,114.6185313,107.8857367,24.7169004
河源市,广东省,2009,260.4710101,133.7983551,9743.396987,26206.0,0.6453,13928.0,0.3486,348.98,0.232563471,0.445307039,4,167.5399746,114.6954482,23.746777
菏泽市,山东省,2009,352.5249262,535.9772387,30225.1693,36615.0,0.93075,11649.0,0.2757,939.44,0.218808588,0.297672894,2,640.5742285,115.4464761,35.2477266
贺州市,广西壮族自治区,2009,127.0378667,33.11486628,3269.665144,23666.0,0.4863,11573.0,0.3244,223.9,0.14127289,0.35084189,4,60.04389859,111.3590955,24.3705146
鹤壁市,河南省,2009,242.9203869,54.61757936,6665.683442,14322.0,0.85085,25370.0,0.1914,159.79,0.323180424,0.294077609,3,156.4401245,114.2912899,35.7494986
鹤岗市,黑龙江省,2009,143.6999754,24.81636291,7053.097375,23596.0,0.8219,18509.0,0.2913,109.41,0.807997441,0.219176098,1,93.61284849,130.2684769,47.3272338
黑河市,黑龙江省,2009,143.6999754,111.5208255,31695.5085,8351.0,0.8219,12882.0,0.3942,174.21,0.553068136,0.219176098,1,420.6813938,127.11731,49.249879
衡水市,河北省,2009,269.7729234,271.1069101,24006.04464,40157.0,0.9208,15192.0,0.3035,436.27,0.259758865,0.246921974,2,443.8653874,115.6677229,37.7364305
衡阳市,湖南省,2009,321.8998039,385.1452227,20771.51066,48939.0,0.5587,17299.0,0.3657,739.8,0.456389565,0.245853699,3,524.0168819,112.5666191,26.8971308
呼和浩特市,内蒙古自治区,2009,287.6687933,3153.176396,161153.8374,69600.0,0.851,61108.0,0.5916,227.37,0.470765712,0.231383045,1,2234.767264,111.6601939,40.8184528
呼伦贝尔市,内蒙古自治区,2009,287.6687933,749.4119288,38301.25339,13909.0,0.851,28882.0,0.4112,271.76,0.662279217,0.231383045,1,531.1346512,119.7370167,49.2125235
葫芦岛市,辽宁省,2009,767.8156099,205.0855824,13098.29273,31282.0,0.844,15856.0,0.4242,282.27,0.312463244,0.237027561,1,333.8529597,120.8404789,40.7515443
湖州市,浙江省,2009,1492.519684,1068.486436,36775.44733,61153.0,0.6878,38865.0,0.3677,259.17,0.315460894,0.572627999,3,2061.345165,120.0851114,30.8942995
怀化市,湖南省,2009,321.8998039,245.6149712,13246.4164,22167.0,0.5587,12041.0,0.4445,508.88,0.185884688,0.245853699,3,334.1762633,110.143549,27.659483
淮安市,江苏省,2009,809.7916703,649.6277109,39934.65703,79224.0,0.74025,20946.0,0.3649,534.16,0.310103714,0.357888743,3,1872.105653,119.0196971,33.5978169
淮北市,安徽省,2009,253.4883708,137.038927,6425.707056,24639.0,0.79505,18096.0,0.2902,217.74,0.449485625,0.378420177,3,184.9923504,116.7928916,33.9566098
淮南市,安徽省,2009,253.4883708,237.8852097,11154.35376,55254.0,0.79505,22169.0,0.29,242.52,0.472010556,0.378420177,3,321.1273253,117.0130019,32.5866826
黄冈市,湖北省,2009,538.3705594,558.195161,20882.82886,17760.0,0.3779,10928.0,0.3305,739.61,0.222908019,0.29459899,3,596.7282856,114.8673226,30.4560187
黄山市,安徽省,2009,253.4883708,384.5791322,18032.78016,18030.0,0.79505,17977.0,0.4604,148.6,0.246493943,0.378420177,3,519.153201,118.3324811,29.7172627
黄石市,湖北省,2009,538.3705594,378.3360971,14154.0603,39013.0,0.3779,23560.0,0.3713,258.56,0.308040687,0.29459899,3,404.4532564,115.0334144,30.2024971
惠州市,广东省,2009,260.4710101,1245.248151,90680.83887,116659.0,0.6453,35819.0,0.3785,324.36,0.654969787,0.445307039,4,1559.27809,114.4127007,23.1125153
鸡西市,黑龙江省,2009,143.6999754,78.27401216,22246.37961,21534.0,0.8219,18547.0,0.3426,190.71,0.629898799,0.219176098,1,295.2670086,130.9619259,45.2928513
吉安市,江西省,2009,183.9544055,160.5670858,13226.27843,16239.0,0.77545,12137.0,0.2929,489.1,0.227914537,0.331968253,3,305.1548301,114.961355,27.0937349
吉林市,吉林省,2009,225.0030456,766.9587598,60671.02545,86390.0,0.67915,34583.0,0.3933,437.42,0.442831427,0.184899338,1,921.2766612,126.5438702,43.8349669
济南市,山东省,2009,352.5249262,2870.900525,161897.6481,262368.0,0.93075,50376.0,0.5105,603.27,0.63505326,0.297672894,2,3431.162288,117.1138479,36.6519754
济宁市,山东省,2009,352.5249262,711.0554362,40098.29035,54701.0,0.93075,27979.0,0.3306,831.31,0.246501233,0.297672894,2,849.8192732,116.5849266,35.4125047
佳木斯市,黑龙江省,2009,143.6999754,88.11387619,25042.98278,38695.0,0.8219,17172.0,0.451,252.26,0.49454531,0.219176098,1,332.3851675,130.3747185,46.8037423
嘉兴市,浙江省,2009,1492.519684,1796.910897,61846.55211,50703.0,0.6878,44898.0,0.3639,339.6,0.391348645,0.572627999,3,3466.636041,120.7510971,30.7474425
嘉峪关市,甘肃省,2009,167.2102109,276.6792611,12879.18804,18180.0,0.6189,76087.0,0.197,20.87,0.813320556,0.421780425,2,219.4892375,98.2885388,39.7722294
江门市,广东省,2009,260.4710101,699.8198177,50961.92922,89169.0,0.6453,32139.0,0.3424,391.52,0.559394156,0.445307039,4,876.3022116,113.0761073,22.5816619
焦作市,河南省,2009,242.9203869,223.942287,27330.54836,36381.0,0.85085,31356.0,0.2468,364.86,0.292150414,0.294077609,3,641.4337593,113.143889,35.1375
揭阳市,广东省,2009,260.4710101,138.4192622,10079.89838,24771.0,0.6453,14159.0,0.3362,649.11,0.366768344,0.445307039,4,173.3261942,116.3680354,23.553156
金昌市,甘肃省,2009,167.2102109,151.63113,7058.302197,12689.16667,0.6189,41060.0,0.148,47.57,0.48078621,0.421780425,2,120.2887451,102.058389,38.449693
金华市,浙江省,2009,1492.519684,1273.322726,43825.55665,52021.0,0.6878,34294.0,0.4304,463.68,0.231730935,0.572627999,3,2456.519386,119.6486487,29.1080344
锦州市,辽宁省,2009,767.8156099,249.1114475,15910.11237,28379.0,0.844,23447.0,0.3558,310.19,0.401760211,0.237027561,1,405.5214077,121.615278,41.494444
晋城市,山西省,2009,380.5578525,576.0710934,31769.59069,15033.0,0.8865,27108.0,0.3254,216.53,0.255257932,0.25241396,2,590.4712146,112.8454497,35.4913132
晋中市,山西省,2009,380.5578525,451.7219494,24911.893,24872.0,0.8865,20335.0,0.3893,320.0,0.2859375,0.25241396,2,463.0136995,112.7383414,37.6866796
荆门市,湖北省,2009,538.3705594,406.5374385,15209.11026,23331.0,0.3779,21074.0,0.3338,301.05,0.261043016,0.29459899,3,434.6013825,112.1937979,31.0375248
荆州市,湖北省,2009,538.3705594,491.5347263,18388.97268,51519.0,0.3779,10962.0,0.3499,662.05,0.245251869,0.29459899,3,525.4661721,112.2337264,30.3375612
景德镇市,江西省,2009,183.9544055,117.4030415,9670.757296,13595.0,0.77545,23174.0,0.3253,160.22,0.404837099,0.331968253,3,223.122348,117.2735595,29.3582395
九江市,江西省,2009,183.9544055,230.3418907,18973.78885,62607.0,0.77545,17420.0,0.3588,491.03,0.273419139,0.331968253,3,437.7605795,115.3820227,29.388607
酒泉市,甘肃省,2009,167.2102109,267.0878757,12432.71708,1184.0,0.6189,31512.0,0.3705,96.42,0.333571873,0.421780425,2,211.880406,96.4560478,40.2773513
开封市,河南省,2009,242.9203869,132.3695652,16154.7551,53230.0,0.85085,16571.0,0.3395,527.14,0.188450886,0.294077609,3,379.1437024,114.497222,34.604167
克拉玛依市,新疆维吾尔自治区,2009,176.5499686,369.4724443,28603.85575,12000.0,0.76765,87000.0,0.1267,39.35,0.730495553,0.257342348,7,408.0875567,84.8867252,45.5778068
昆明市,云南省,2009,147.4853493,6219.233331,176932.0441,311110.0,0.4254,25826.0,0.481,533.99,0.421049083,0.311407351,5,3484.951689,102.7086139,25.0363006
来宾市,广西壮族自治区,2009,127.0378667,59.252809,5850.449241,24100.0,0.4863,12967.0,0.2991,254.5,0.152569745,0.35084189,4,107.4372345,109.2169807,23.7532648
莱芜区,山东省,2009,352.5249262,141.4500203,7976.739501,28029.0,0.93075,36907.0,0.3152,126.38,0.465423959,0.297672894,2,169.054264,117.6698329,36.2150252
兰州市,甘肃省,2009,167.2102109,2500.810458,116410.6338,98964.0,0.6189,27904.0,0.4987,323.59,0.640334992,0.421780425,2,1983.889137,103.733224,36.474436
廊坊市,河北省,2009,269.7729234,1570.443739,139060.0575,52381.0,0.9208,27904.0,0.3452,413.33,0.296252389,0.246921974,2,2571.183517,116.6926134,39.5302055
乐山市,四川省,2009,250.986997,378.1542343,14942.95426,59423.0,0.296,18379.0,0.2808,353.22,0.275930015,0.242291348,3,358.2425288,103.5966083,29.2233495
丽江市,云南省,2009,147.4853493,351.3907967,9996.777521,7821.0,0.4254,9863.0,0.4436,120.53,0.150203269,0.311407351,5,196.9020755,100.2249797,26.8595868
丽水市,浙江省,2009,1492.519684,396.5244109,13647.68152,21091.0,0.6878,23717.0,0.4149,257.39,0.177912895,0.572627999,3,764.9827359,119.9184297,28.4704064
连云港市,江苏省,2009,809.7916703,395.2123627,24294.946,46911.0,0.74025,19229.0,0.373,490.64,0.52241562,0.357888743,3,1138.928168,119.2171662,34.5933134
辽阳市,辽宁省,2009,767.8156099,217.374469,13883.15255,30506.0,0.844,33151.0,0.304,183.48,0.440227818,0.237027561,1,353.8576871,123.1695757,41.2742898
辽源市,吉林省,2009,225.0030456,283.7476748,22446.13831,19991.0,0.67915,27160.0,0.3319,123.78,0.446356439,0.184899338,1,340.8398523,125.1374905,42.8863846
聊城市,山东省,2009,352.5249262,280.0589888,15793.2646,38038.0,0.93075,24657.0,0.2694,590.89,0.342120496,0.297672894,2,334.7130396,115.9642007,36.4441808
临沧市,云南省,2009,147.4853493,251.6173976,7158.306842,8679.0,0.4254,7590.0,0.3284,239.6,0.104699499,0.311407351,5,140.9939824,100.0879344,23.88848
临汾市,山西省,2009,380.5578525,844.8406073,46591.88875,33089.0,0.8865,18215.0,0.3538,437.04,0.254470987,0.25241396,2,865.9591937,111.381767,36.229963
临沂市,山东省,2009,352.5249262,1263.680151,71262.25469,103491.0,0.93075,20983.0,0.3739,1041.54,0.167517618,0.297672894,2,1510.289764,118.3506988,35.1032403
柳州市,广西壮族自治区,2009,127.0378667,397.2988911,39228.13171,84642.0,0.4863,28291.0,0.3051,367.56,0.352176515,0.35084189,4,720.3826259,109.3414252,25.0009993
六安市,安徽省,2009,253.4883708,189.1423324,8868.817399,36398.0,0.79505,9637.0,0.356,705.89,0.138561249,0.378420177,3,255.3280692,116.5142252,31.7383487
六盘水市,贵州省,2009,259.0207652,456.7038938,33769.72248,16688.0,0.669,14422.0,0.331,319.35,0.219486457,0.314115359,3,600.2083283,104.8279652,26.5963778
龙岩市,福建省,2009,566.7955426,417.1062121,16789.64243,50142.0,0.5486,29725.0,0.3587,293.35,0.296918357,0.360120697,3,568.8521942,117.0123483,25.0767425
陇南市,甘肃省,2009,167.2102109,93.19773199,4338.276425,5488.0,0.6189,5428.0,0.4783,279.17,0.158265573,0.421780425,2,73.9336192,105.3513561,33.5363816
娄底市,湖南省,2009,321.8998039,210.6313398,11359.69204,14769.0,0.5587,14454.0,0.3296,420.53,0.210957601,0.245853699,3,286.578598,111.9890658,27.6995215
泸州市,四川省,2009,250.986997,444.4261182,17561.721,39929.0,0.296,13591.0,0.3128,497.15,0.178612089,0.242291348,3,421.0248676,105.5382725,28.5297899
洛阳市,河南省,2009,242.9203869,494.2426037,60318.76144,63434.0,0.85085,31170.0,0.3301,694.89,0.276237966,0.294077609,3,1415.649968,112.4477046,34.6196539
漯河市,河南省,2009,242.9203869,59.20705405,7225.795878,36457.0,0.85085,23777.0,0.1782,276.07,0.241007715,0.294077609,3,169.5856721,114.0107357,33.5826865
吕梁市,山西省,2009,380.5578525,283.4040593,15629.37468,11676.0,0.8865,16903.0,0.3014,381.09,0.224584744,0.25241396,2,290.488346,111.3178885,37.6855567
马鞍山市,安徽省,2009,253.4883708,272.9089746,12796.60577,30651.0,0.79505,51879.0,0.2961,128.61,0.496260011,0.378420177,3,368.4068007,118.5048377,31.6866105
茂名市,广东省,2009,260.4710101,126.6147208,9220.273957,34354.0,0.6453,19979.0,0.4305,735.31,0.380529301,0.445307039,4,158.5447526,110.9209511,21.6656961
眉山市,四川省,2009,250.986997,281.9020032,11139.49907,41735.0,0.296,15509.0,0.2816,348.07,0.246585457,0.242291348,3,267.0584575,103.7790009,29.9866838
梅州市,广东省,2009,260.4710101,119.1758135,8678.561567,32758.0,0.6453,12558.0,0.3924,507.36,0.250305503,0.445307039,4,149.2298822,116.1171428,24.2918414
绵阳市,四川省,2009,250.986997,636.0532942,25133.96498,53262.0,0.296,16537.0,0.3509,544.65,0.257581933,0.242291348,3,602.5619175,104.7160723,31.4602714
牡丹江市,黑龙江省,2009,143.6999754,154.7667337,43986.49583,13202.0,0.8219,22645.0,0.4693,270.57,0.548116938,0.219176098,1,583.8145924,130.013384,44.635006
南昌市,江西省,2009,183.9544055,931.885702,76761.55859,139414.0,0.77545,39669.0,0.3859,497.33,0.491609193,0.331968253,3,1771.03185,116.0348483,28.6472124
南充市,四川省,2009,250.986997,384.187635,15181.36712,47130.0,0.296,10982.0,0.29,753.51,0.196084989,0.242291348,3,363.9582409,106.231735,31.210219
南京市,江苏省,2009,809.7916703,2124.504381,130599.9612,426110.0,0.74025,67455.0,0.5131,629.77,0.854029249,0.357888743,3,6122.424576,118.7788631,32.0438284
南宁市,广西壮族自治区,2009,127.0378667,762.6151917,75298.39589,171173.0,0.4863,21945.0,0.5148,697.9,0.278001146,0.35084189,4,1382.774397,108.3627211,22.8193063
南平市,福建省,2009,566.7955426,342.5343319,13787.92448,32718.0,0.5486,21473.0,0.3783,310.1,0.351286682,0.360120697,3,467.1505737,118.0753196,27.3856975
南通市,江苏省,2009,809.7916703,716.1272963,44022.59554,107655.0,0.74025,37642.0,0.3581,762.66,0.439436971,0.357888743,3,2063.74503,120.8904588,31.9827896
南阳市,河南省,2009,242.9203869,201.0938045,24542.05512,64954.0,0.85085,16997.0,0.2754,1167.51,0.15827873,0.294077609,3,575.9892728,112.5292693,33.0010496
内江市,四川省,2009,250.986997,292.0154981,11539.13889,32487.0,0.296,14175.0,0.2553,425.61,0.199123611,0.242291348,3,276.6394264,104.9192806,29.6602202
宁波市,浙江省,2009,1492.519684,3595.316515,123744.5499,208897.0,0.6878,60720.0,0.412,571.02,0.358929635,0.572627999,3,6936.155728,121.6203873,29.8622194
宁德市,福建省,2009,566.7955426,273.4229467,11006.00608,21309.0,0.5486,20174.0,0.4137,335.95,0.306786724,0.360120697,3,372.8960123,119.4385501,27.0143281
攀枝花市,四川省,2009,250.986997,276.6756179,10932.97583,25712.0,0.296,36562.0,0.2445,111.58,0.539003406,0.242291348,3,262.1072674,101.7179276,26.5860102
盘锦市,辽宁省,2009,767.8156099,292.2715437,18666.63756,24356.0,0.844,50930.0,0.281,130.01,0.830797631,0.237027561,1,475.780495,122.0524321,41.1796147
平顶山市,河南省,2009,242.9203869,148.015127,18064.1836,44578.0,0.85085,23018.0,0.2548,532.36,0.249333158,0.294077609,3,423.9569965,113.3002154,33.7419956
平凉市,甘肃省,2009,167.2102109,322.5870502,15016.15721,8351.0,0.6189,8899.0,0.3246,229.77,0.162693128,0.421780425,2,255.9078169,106.495648,35.22678
萍乡市,江西省,2009,183.9544055,93.63710472,7713.102675,41684.0,0.77545,22685.0,0.2962,186.93,0.310517306,0.331968253,3,177.9556168,113.9513109,27.5440835
莆田市,福建省,2009,566.7955426,532.0294703,21415.61144,87170.0,0.5486,24260.0,0.3468,319.61,0.191871343,0.360120697,3,725.5852893,118.8500963,25.4965882
